time,symbol,score,signal,close_price
2025-05-03 16:00:00,SOL,49.9,中性,147.89
2025-05-03 20:00:00,BTC,50.8,中性,96120.42
2025-05-03 20:00:00,ETH,55.9,多,1829.59
2025-05-03 20:00:00,SOL,52.2,中性,148.09
2025-05-04 00:00:00,BTC,50.9,中性,96215.41
2025-05-04 00:00:00,ETH,49.8,中性,1827.11
2025-05-04 00:00:00,SOL,48.2,中性,147.38
2025-05-04 04:00:00,BTC,54.2,中性,96341.29
2025-05-04 04:00:00,ETH,56.8,多,1838.68
2025-05-04 04:00:00,SOL,54.2,中性,147.5
2025-05-04 08:00:00,BTC,53.7,中性,95880.95
2025-05-04 08:00:00,ETH,56.3,多,1836.6
2025-05-04 08:00:00,SOL,49.5,中性,146.41
2025-05-04 12:00:00,BTC,53.9,中性,95725.52
2025-05-04 12:00:00,ETH,53.6,中性,1830.63
2025-05-04 12:00:00,SOL,48.5,中性,145.44
2025-05-04 16:00:00,BTC,54.1,中性,95647.27
2025-05-04 16:00:00,ETH,55.8,多,1831.05
2025-05-04 16:00:00,SOL,50.8,中性,145.32
2025-05-04 20:00:00,BTC,54.1,中性,95462.24
2025-05-04 20:00:00,ETH,55.6,多,1830.18
2025-05-04 20:00:00,SOL,52.3,中性,145.54
2025-05-05 00:00:00,BTC,53.8,中性,95341.56
2025-05-05 00:00:00,ETH,55.0,多,1827.93
2025-05-05 00:00:00,SOL,59.1,多,146.83
2025-05-05 04:00:00,BTC,54.3,中性,95719.99
2025-05-05 04:00:00,ETH,55.2,多,1836.17
2025-05-05 04:00:00,SOL,53.3,中性,146.95
2025-05-05 08:00:00,BTC,50.4,中性,94724.11
2025-05-05 08:00:00,ETH,50.2,中性,1816.07
2025-05-05 08:00:00,SOL,52.7,中性,145.16
2025-05-05 12:00:00,BTC,56.8,多,94409.66
2025-05-05 12:00:00,ETH,55.4,多,1804.91
2025-05-05 12:00:00,SOL,66.8,多,146.32
2025-05-05 16:00:00,BTC,51.0,中性,94559.19
2025-05-05 16:00:00,ETH,60.1,多,1828.4
2025-05-05 16:00:00,SOL,56.3,多,146.6
2025-05-05 20:00:00,BTC,50.8,中性,94333.33
2025-05-05 20:00:00,ETH,46.1,中性,1805.65
2025-05-05 20:00:00,SOL,48.9,中性,144.63
2025-05-06 00:00:00,BTC,50.8,中性,94206.31
2025-05-06 00:00:00,ETH,52.1,中性,1808.09
2025-05-06 00:00:00,SOL,52.6,中性,145.01
2025-05-06 04:00:00,BTC,56.9,多,94242.02
2025-05-06 04:00:00,ETH,56.9,多,1808.97
2025-05-06 04:00:00,SOL,61.5,多,145.59
2025-05-06 08:00:00,BTC,49.5,中性,94598.89
2025-05-06 08:00:00,ETH,49.2,中性,1814.19
